00:04.8,0,0,0,0,0,259,510,
00:04.8,0,0,0,0,0,259,510,
00:04.8,0,0,0,0,0,263,510,
00:04.8,0,0,0,0,0,259,510,
00:04.9,0,0,0,0,0,258,510,
00:04.9,0,0,0,0,0,262,509,
00:04.9,0,0,0,0,0,260,510,
00:04.9,0,0,0,0,0,257,510,
00:05.0,0,0,0,0,0,261,510,
00:05.0,0,0,0,0,0,260,510,
00:05.0,0,0,0,0,0,257,510,
00:05.0,0,0,0,0,0,260,510,
00:05.0,0,0,0,0,0,261,510,
00:05.1,0,0,0,0,0,257,510,
00:05.1,0,0,0,0,0,259,510,
00:05.1,0,0,0,0,0,261,510,
00:05.1,0,0,0,0,0,257,510,
00:05.2,0,0,0,0,0,258,510,
00:05.2,0,0,0,0,0,261,511,
00:05.2,0,0,0,0,0,257,511,
00:05.2,0,0,0,0,0,257,511,
00:05.2,0,0,0,0,0,261,510,
00:05.3,0,0,0,0,0,258,510,
00:05.3,0,0,0,0,0,256,510,
00:05.3,0,0,0,0,0,260,510,
00:05.3,0,0,0,0,0,258,510,
00:05.3,0,0,0,0,0,255,510,
00:05.4,0,0,0,0,0,259,510,
00:05.4,0,0,0,0,0,259,510,
00:05.4,0,0,0,0,0,255,510,
00:05.4,0,0,0,0,0,257,510,
00:05.5,0,0,0,0,0,259,510,
00:05.5,0,0,0,0,0,255,509,
00:05.5,0,0,0,0,0,256,509,
00:05.5,0,0,0,0,0,259,509,
00:05.5,0,0,0,0,0,255,510,
00:05.6,0,0,0,0,0,255,509,
00:05.6,0,0,0,0,0,259,509,
00:05.6,0,0,0,0,0,255,510,
00:05.6,0,0,0,0,0,255,510,
00:05.7,0,0,0,0,0,259,509,
00:05.7,0,0,0,0,0,256,510,
00:05.7,0,0,0,0,0,254,510,
00:05.7,0,0,0,0,0,258,510,
00:05.7,0,0,0,0,0,257,510,
00:05.8,0,0,0,0,0,254,509,
00:05.8,0,0,0,0,0,257,509,
00:05.8,0,0,0,0,0,257,510,
00:05.8,0,0,0,0,0,254,510,
00:05.9,0,0,0,0,0,256,510,
00:05.9,0,0,0,0,0,258,510,
00:05.9,0,0,0,0,0,254,510,
00:05.9,0,0,0,0,0,255,510,
00:05.9,0,0,0,0,0,258,510,
00:06.0,0,0,0,0,0,254,510,
00:06.0,0,0,0,0,0,254,510,
00:06.0,0,0,0,0,0,258,510,
00:06.0,0,0,0,0,0,255,510,
00:06.0,0,0,0,0,0,254,511,
00:06.1,0,0,0,0,0,258,511,
00:06.1,0,0,0,0,0,256,511,
00:06.1,0,0,0,0,0,253,511,
00:06.1,0,0,0,0,0,257,510,
00:06.2,0,0,0,0,0,257,510,
00:06.2,0,0,0,0,0,254,510,
00:06.2,0,0,0,0,0,256,510,
00:06.2,0,0,0,0,0,257,509,
00:06.2,0,0,0,0,0,254,509,
00:06.3,0,0,0,0,0,256,509,
00:06.3,0,0,0,0,0,258,510,
00:06.3,0,0,0,0,0,254,510,
00:06.3,0,0,0,0,0,255,510,
00:06.4,0,0,0,0,0,258,510,
00:06.4,0,0,0,0,0,255,510,
00:06.4,0,0,0,0,0,254,510,
00:06.4,0,0,0,0,0,258,510,
00:06.4,0,0,0,0,0,256,509,
00:06.5,0,0,0,0,0,254,510,
00:06.5,0,0,0,0,0,258,510,
00:06.5,0,0,0,0,0,257,509,
00:06.5,0,0,0,0,0,254,509,
00:06.6,0,0,0,0,0,257,510,
00:06.6,0,0,0,0,0,258,509,
00:06.6,0,0,0,0,0,255,509,
00:06.6,0,0,0,0,0,257,510,
00:06.6,0,0,0,0,0,259,510,
00:06.7,0,0,0,0,0,255,510,
00:06.7,0,0,0,0,0,256,510,
00:06.7,0,0,0,0,0,260,509,
00:06.7,0,0,0,0,0,256,509,
00:06.7,0,0,0,0,0,256,510,
00:06.8,0,0,0,0,0,260,510,
00:06.8,0,0,0,0,0,257,511,
00:06.8,0,0,0,0,0,256,510,
00:06.8,0,0,0,0,0,260,510,
00:06.9,0,0,0,0,0,258,510,
00:06.9,0,0,0,0,0,256,510,
00:06.9,0,0,0,0,0,260,510,
00:06.9,0,0,0,0,0,259,510,
00:06.9,0,0,0,0,0,256,510,
00:07.0,0,0,0,0,0,259,510,
00:07.0,0,0,0,0,0,261,510,
00:07.0,0,0,0,0,0,257,510,
00:07.0,0,0,0,0,0,259,510,
00:07.1,0,0,0,0,0,262,510,
00:07.1,0,0,0,0,0,258,509,
00:07.1,0,0,0,0,0,259,510,
00:07.1,0,0,0,0,0,263,509,
00:07.1,0,0,0,0,0,259,510,
00:07.2,0,0,0,0,0,259,510,
00:07.2,0,0,0,0,0,263,510,
00:07.2,0,0,0,0,0,260,511,
00:07.2,0,0,0,0,0,259,511,
00:07.3,0,0,0,0,0,263,510,
00:07.3,0,0,0,0,0,262,510,
00:07.3,0,0,0,0,0,260,509,
00:07.3,0,0,0,0,0,263,509,
00:07.3,0,0,0,0,0,264,509,
00:07.4,0,0,0,0,0,261,509,
00:07.4,0,0,0,0,0,264,510,
00:07.4,0,0,0,0,0,265,510,
00:07.4,0,0,0,0,0,261,510,
00:07.5,0,0,0,0,0,263,510,
00:07.5,0,0,0,0,0,266,510,
00:07.5,0,0,0,0,0,262,510,
00:07.5,0,0,0,0,0,263,511,
00:07.5,0,0,0,0,0,267,510,
00:07.6,0,0,0,0,0,263,511,
00:07.6,0,0,0,0,0,262,512,
00:07.6,0,0,0,0,0,266,512,
00:07.6,0,0,0,0,0,265,512,
00:07.6,0,0,0,0,0,262,512,
00:07.7,0,0,0,0,0,266,511,
00:07.7,0,0,0,0,0,266,511,
00:07.7,0,0,0,0,0,262,511,
00:07.7,0,0,0,0,0,266,511,
00:07.8,0,0,0,0,0,267,511,
00:07.8,0,0,0,0,0,263,511,
00:07.8,0,0,0,0,0,265,510,
00:07.8,0,0,0,0,0,267,511,
00:07.8,0,0,0,0,0,263,511,
00:07.9,0,0,0,0,0,264,511,
00:07.9,0,0,0,0,0,267,511,
00:07.9,0,0,0,0,0,263,511,
00:07.9,0,0,0,0,0,263,511,
00:08.0,0,0,0,0,0,267,510,
00:08.0,0,0,0,0,0,264,511,
00:08.0,0,0,0,0,0,262,511,
00:08.0,0,0,0,0,0,266,510,
00:08.0,0,0,0,0,0,264,510,
00:08.1,0,0,0,0,0,261,510,
00:08.1,0,0,0,0,0,265,509,
00:08.1,0,0,0,0,0,265,509,
00:08.1,0,0,0,0,0,262,510,
00:08.2,0,0,0,0,0,264,510,
00:08.2,0,0,0,0,0,266,509,
00:08.2,0,0,0,0,0,262,510,
00:08.2,0,0,0,0,0,264,510,
00:08.2,0,0,0,0,0,267,510,
00:08.3,0,0,0,0,0,263,510,
00:08.3,0,0,0,0,0,263,510,
00:08.3,0,0,0,0,0,267,510,
00:08.3,0,0,0,0,0,263,510,
00:08.3,0,0,0,0,0,262,510,
00:08.4,0,0,0,0,0,266,511,
00:08.4,0,0,0,0,0,264,512,
00:08.4,0,0,0,0,0,262,512,
00:08.4,0,0,0,0,0,266,512,
00:08.5,0,0,0,0,0,265,512,
00:08.5,0,0,0,0,0,262,512,
00:08.5,0,0,0,0,0,265,512,
00:08.5,0,0,0,0,0,266,513,
00:08.5,0,0,0,0,0,262,513,
00:08.6,0,0,0,0,0,265,513,
00:08.6,0,0,0,0,0,267,512,
00:08.6,0,0,0,0,0,262,512,
00:08.6,0,0,0,0,0,263,512,
00:08.7,0,0,0,0,0,266,512,
00:08.7,0,0,0,0,0,261,512,
00:08.7,0,0,0,0,0,261,511,
00:08.7,0,0,0,0,0,264,510,
00:08.7,0,0,0,0,0,261,510,
00:08.8,0,0,0,0,0,259,510,
00:08.8,0,0,0,0,0,263,509,
00:08.8,0,0,0,0,0,260,509,
00:08.8,0,0,0,0,0,257,508,
00:08.9,0,0,0,0,0,261,508,
00:08.9,0,0,0,0,0,260,508,
00:08.9,0,0,0,0,0,256,509,
00:08.9,0,0,0,0,0,259,509,
00:08.9,0,0,0,0,0,260,509,
00:09.0,0,0,0,0,0,255,510,
00:09.0,0,0,0,0,0,257,510,
00:09.0,0,0,0,0,0,259,510,
00:09.0,0,0,0,0,0,254,510,
00:09.0,0,0,0,0,0,255,510,
00:09.1,0,0,0,0,0,258,510,
00:09.1,0,0,0,0,0,254,509,
00:09.1,0,0,0,0,0,253,509,
00:09.1,0,0,0,0,0,257,509,
00:09.2,0,0,0,0,0,254,509,
00:09.2,0,0,0,0,0,251,510,
00:09.2,0,0,0,0,0,255,511,
00:09.2,0,0,0,0,0,254,512,
00:09.2,0,0,0,0,0,251,512,
00:09.3,0,0,0,0,0,254,512,
00:09.3,0,0,0,0,0,254,511,
00:09.3,0,0,0,0,0,250,511,
00:09.3,0,0,0,0,0,253,511,
00:09.4,0,0,0,0,0,254,510,
00:09.4,0,0,0,0,0,249,511,
00:09.4,0,0,0,0,0,251,510,
00:09.4,0,0,0,0,0,254,510,
00:09.4,0,0,0,0,0,250,510,
00:09.5,0,0,0,0,0,250,510,
00:09.5,0,0,0,0,0,254,510,
00:09.5,0,0,0,0,0,250,510,
00:09.5,0,0,0,0,0,249,511,
00:09.6,0,0,0,0,0,253,510,
00:09.6,0,0,0,0,0,251,510,
00:09.6,0,0,0,0,0,248,510,
00:09.6,0,0,0,0,0,252,510,
00:09.6,0,0,0,0,0,251,510,
00:09.7,0,0,0,0,0,248,510,
00:09.7,0,0,0,0,0,251,510,
00:09.7,0,0,0,0,0,252,510,
00:09.7,0,0,0,0,0,248,510,
00:09.8,0,0,0,0,0,250,510,
00:09.8,0,0,0,0,0,253,510,
00:09.8,0,0,0,0,0,249,509,
00:09.8,0,0,0,0,0,250,510,
00:09.8,0,0,0,0,0,253,510,
00:09.9,0,0,0,0,0,249,509,
00:09.9,0,0,0,0,0,248,510,
00:09.9,0,0,0,0,0,253,510,
00:09.9,0,0,0,0,0,250,509,
00:09.9,0,0,0,0,0,248,509,
00:10.0,0,0,0,0,0,252,509,
00:10.0,0,0,0,0,0,251,510,
00:10.0,0,0,0,0,0,248,510,
00:10.0,0,0,0,0,0,251,512,
00:10.1,0,0,0,0,0,252,512,
00:10.1,0,0,0,0,0,248,512,
00:10.1,0,0,0,0,0,251,512,
00:10.1,0,0,0,0,0,252,511,
00:10.1,0,0,0,0,0,248,511,
00:10.2,0,0,0,0,0,250,511,
00:10.2,0,0,0,0,0,253,510,
00:10.2,0,0,0,0,0,248,510,
00:10.2,0,0,0,0,0,248,510,
00:10.3,0,0,0,0,0,252,510,
00:10.3,0,0,0,0,0,249,510,
00:10.3,0,0,0,0,0,248,510,
00:10.3,0,0,0,0,0,252,510,
00:10.3,0,0,0,0,0,250,510,
00:10.4,0,0,0,0,0,247,509,
00:10.4,0,0,0,0,0,251,509,
00:10.4,0,0,0,0,0,250,509,
00:10.4,0,0,0,0,0,247,509,
00:10.5,0,0,0,0,0,250,508,
00:10.5,0,0,0,0,0,251,508,
00:10.5,0,0,0,0,0,247,509,
00:10.5,0,0,0,0,0,249,509,
00:10.5,0,0,0,0,0,252,509,
00:10.6,0,0,0,0,0,248,510,
00:10.6,0,0,0,0,0,249,511,
00:10.6,0,0,0,0,0,253,511,
00:10.6,0,0,0,0,0,248,511,
00:10.7,0,0,0,0,0,248,512,
00:10.7,0,0,0,0,0,253,511,
00:10.7,0,0,0,0,0,250,511,
00:10.7,0,0,0,0,0,248,511,
00:10.7,0,0,0,0,0,252,510,
00:10.8,0,0,0,0,0,251,509,
00:10.8,0,0,0,0,0,248,509,
00:10.8,0,0,0,0,0,252,509,
00:10.8,0,0,0,0,0,253,509,
00:10.8,0,0,0,0,0,249,510,
00:10.9,0,0,0,0,0,252,511,
00:10.9,0,0,0,0,0,254,512,
00:10.9,0,0,0,0,0,250,512,
00:10.9,0,0,0,0,0,252,512,
00:11.0,0,0,0,0,0,255,511,
00:11.0,0,0,0,0,0,251,511,
00:11.0,0,0,0,0,0,251,510,
00:11.0,0,0,0,0,0,255,510,
00:11.0,0,0,0,0,0,252,509,
00:11.1,0,0,0,0,0,251,509,
00:11.1,0,0,0,0,0,255,509,
00:11.1,0,0,0,0,0,253,509,
00:11.1,0,0,0,0,0,250,510,
00:11.2,0,0,0,0,0,255,510,
00:11.2,0,0,0,0,0,254,511,
00:11.2,0,0,0,0,0,250,511,
00:11.2,0,0,0,0,0,254,510,
00:11.2,0,0,0,0,0,255,510,
00:11.3,0,0,0,0,0,251,509,
00:11.3,0,0,0,0,0,253,509,
00:11.3,0,0,0,0,0,256,509,
00:11.3,0,0,0,0,0,251,508,
00:11.4,0,0,0,0,0,253,508,
00:11.4,0,0,0,0,0,256,508,
00:11.4,0,0,0,0,0,252,509,
00:11.4,0,0,0,0,0,252,509,
00:11.4,0,0,0,0,0,257,509,
00:11.5,0,0,0,0,0,254,509,
00:11.5,0,0,0,0,0,252,509,
00:11.5,0,0,0,0,0,257,509,
00:11.5,0,0,0,0,0,255,509,
00:11.5,0,0,0,0,0,252,509,
00:11.6,0,0,0,0,0,256,509,
00:11.6,0,0,0,0,0,256,509,
00:11.6,0,0,0,0,0,253,509,
00:11.6,0,0,0,0,0,256,509,
00:11.7,0,0,0,0,0,257,509,
00:11.7,0,0,0,0,0,253,510,
00:11.7,0,0,0,0,0,255,511,
00:11.7,0,0,0,0,0,258,511,
00:11.7,0,0,0,0,0,254,512,
00:11.8,0,0,0,0,0,255,511,
00:11.8,0,0,0,0,0,259,511,
00:11.8,0,0,0,0,0,255,511,
00:11.8,0,0,0,0,0,254,511,
00:11.9,0,0,0,0,0,259,511,
00:11.9,0,0,0,0,0,256,510,
00:11.9,0,0,0,0,0,255,510,
00:11.9,0,0,0,0,0,259,510,
00:11.9,0,0,0,0,0,258,510,
00:12.0,0,0,0,0,0,255,511,
00:12.0,0,0,0,0,0,258,511,
00:12.0,0,0,0,0,0,259,511,
00:12.0,0,0,0,0,0,255,511,
00:12.1,0,0,0,0,0,257,511,
00:12.1,0,0,0,0,0,259,510,
00:12.1,0,0,0,0,0,255,510,
00:12.1,0,0,0,0,0,257,510,
00:12.1,0,0,0,0,0,260,510,
00:12.2,0,0,0,0,0,256,510,
00:12.2,0,0,0,0,0,256,510,
00:12.2,0,0,0,0,0,260,510,
00:12.2,0,0,0,0,0,257,510,
00:12.2,0,0,0,0,0,255,510,
00:12.3,0,0,0,0,0,259,510,
00:12.3,0,0,0,0,0,257,510,
00:12.3,0,0,0,0,0,255,510,
00:12.3,0,0,0,0,0,259,510,
00:12.4,0,0,0,0,0,258,510,
00:12.4,0,0,0,0,0,255,510,
00:12.4,0,0,0,0,0,258,510,
00:12.4,0,0,0,0,0,259,510,
00:12.4,0,0,0,0,0,255,509,
00:12.5,0,0,0,0,0,257,509,
00:12.5,0,0,0,0,0,260,509,
00:12.5,0,0,0,0,0,255,509,
00:12.5,0,0,0,0,0,256,510,
00:12.6,0,0,0,0,0,260,511,
00:12.6,0,0,0,0,0,256,511,
00:12.6,0,0,0,0,0,256,512,
00:12.6,0,0,0,0,0,260,511,
00:12.6,0,0,w,0,0,257,511,
00:12.7,0,0,w,0,0,255,511,
00:12.7,0,0,w,0,0,259,511,
00:12.7,0,0,w,0,0,258,512,
00:12.7,0,0,w,0,0,255,512,
00:12.8,0,0,w,0,0,259,511,
00:12.8,0,0,w,0,0,259,512,
00:12.8,0,0,0,0,0,255,511,
00:12.8,0,0,0,0,0,258,510,
00:12.8,0,0,0,0,0,260,509,
00:12.9,0,0,0,0,0,256,509,
00:12.9,0,0,0,0,0,257,509,
00:12.9,0,0,0,0,0,260,508,
00:12.9,0,0,0,0,0,256,509,
00:13.0,0,0,0,0,0,257,509,
00:13.0,0,0,0,0,0,261,509,
00:13.0,0,0,0,0,0,257,509,
00:13.0,0,0,0,0,0,256,509,
00:13.0,0,0,0,0,0,261,509,
00:13.1,0,0,0,0,0,259,509,
00:13.1,0,0,0,0,0,256,509,
00:13.1,0,0,0,0,0,260,509,
00:13.1,0,0,0,0,0,260,509,
00:13.1,0,0,0,0,0,256,509,
00:13.2,0,0,0,0,0,259,509,
00:13.2,0,0,0,0,0,260,509,
00:13.2,0,0,0,0,0,256,511,
00:13.2,0,0,0,0,0,258,513,
00:13.3,0,0,0,0,0,261,514,
00:13.3,0,0,0,0,0,256,512,
00:13.3,0,0,0,0,0,257,510,
00:13.3,0,0,0,0,0,261,507,
00:13.3,0,0,0,0,0,257,505,
00:13.4,0,0,0,0,0,257,504,
00:13.4,0,0,0,0,0,261,504,
00:13.4,0,0,0,0,0,258,506,
00:13.4,0,0,0,0,0,256,507,
00:13.5,0,0,0,0,0,260,509,
00:13.5,0,0,0,0,0,259,511,
00:13.5,0,0,0,0,0,256,513,
00:13.5,0,0,0,0,0,259,513,
00:13.5,0,0,0,0,0,260,512,
00:13.6,0,0,0,0,0,256,510,
00:13.6,0,0,0,0,0,259,507,
00:13.6,0,0,0,0,0,260,505,
00:13.6,0,0,0,0,0,257,504,
00:13.7,0,0,0,0,0,258,503,
00:13.7,0,0,0,0,0,261,503,
00:13.7,0,0,0,0,0,258,504,
00:13.7,0,0,0,0,0,258,506,
00:13.7,0,0,0,0,0,262,507,
00:13.8,0,0,0,0,0,259,508,
00:13.8,0,0,0,0,0,258,509,
00:13.8,0,0,0,0,0,263,509,
00:13.8,0,0,0,0,0,261,509,
00:13.9,0,0,0,0,0,258,509,
00:13.9,0,0,0,0,0,262,509,
00:13.9,0,0,0,0,0,262,508,
00:13.9,0,0,0,0,0,259,509,
00:13.9,0,0,0,0,0,262,509,
00:14.0,0,0,0,0,0,263,509,
00:14.0,0,0,0,0,0,259,509,
00:14.0,0,0,0,0,0,262,509,
00:14.0,0,0,0,0,0,264,510,
00:14.0,0,0,0,0,0,260,509,
00:14.1,0,0,0,0,0,261,509,
00:14.1,0,0,0,0,0,264,509,
00:14.1,0,0,0,0,0,261,509,
00:14.1,0,0,0,0,0,260,509,
00:14.2,0,0,0,0,0,265,508,
00:14.2,0,0,0,0,0,262,508,
00:14.2,0,0,0,0,0,260,509,
00:14.2,0,0,0,0,0,264,509,
00:14.2,0,0,0,0,0,263,510,
00:14.3,0,0,0,0,0,260,510,
00:14.3,0,0,0,0,0,264,510,
00:14.3,0,0,0,0,0,264,510,
00:14.3,0,0,0,0,0,261,510,
00:14.4,0,0,0,0,0,263,510,
00:14.4,0,0,0,0,0,265,510,
00:14.4,0,0,0,0,0,261,509,
00:14.4,0,0,0,0,0,263,509,
00:14.4,0,0,0,0,0,266,509,
00:14.5,0,0,0,0,0,262,509,
00:14.5,0,0,0,0,0,262,509,
00:14.5,0,0,0,0,0,266,509,
00:14.5,0,0,0,0,0,262,509,
00:14.6,0,0,0,0,0,261,509,
00:14.6,0,0,0,0,0,265,509,
00:14.6,0,0,0,0,0,263,509,
00:14.6,0,0,0,0,0,261,509,
00:14.6,0,0,0,0,0,265,509,
00:14.7,0,0,0,0,0,264,509,
00:14.7,0,0,0,0,0,261,509,
00:14.7,0,0,0,0,0,264,509,
00:14.7,0,0,0,0,0,265,509,
00:14.7,0,0,0,0,0,260,509,
00:14.8,0,0,0,0,0,263,509,
00:14.8,0,0,0,0,0,265,509,
00:14.8,0,0,0,0,0,261,509,
00:14.8,0,0,0,0,0,262,509,
00:14.9,0,0,0,0,0,265,509,
00:14.9,0,0,0,0,0,261,509,
00:14.9,0,0,0,0,0,260,509,
00:14.9,0,0,0,0,0,265,509,
00:14.9,0,0,0,0,0,261,509,
00:15.0,0,0,0,0,0,260,509,
00:15.0,0,0,0,0,0,264,509,
00:15.0,0,0,0,0,0,262,509,
00:15.0,0,0,0,0,0,259,509,
00:15.1,0,0,0,0,0,263,509,
00:15.1,0,0,0,0,0,263,510,
00:15.1,0,0,0,0,0,259,510,
00:15.1,0,0,0,0,0,262,511,
00:15.1,0,0,0,0,0,263,511,
00:15.2,0,0,0,0,0,259,510,
00:15.2,0,0,0,0,0,261,510,
00:15.2,0,0,0,0,0,263,510,
00:15.2,0,0,0,0,0,259,509,
00:15.3,0,0,0,0,0,259,510,
00:15.3,0,0,0,0,0,263,509,
00:15.3,0,0,0,0,0,260,510,
00:15.3,0,0,0,0,0,258,510,
00:15.3,0,0,0,0,0,263,510,
00:15.4,0,0,0,0,0,260,509,
00:15.4,0,0,0,0,0,258,510,
00:15.4,0,0,0,0,0,261,510,
00:15.4,0,0,0,0,0,261,509,
00:15.4,0,0,0,e,0,257,509,
00:15.5,0,0,0,e,0,261,509,
00:15.5,0,0,0,e,0,261,510,
00:15.5,0,0,0,0,0,257,510,
00:15.5,0,0,0,0,0,259,509,
00:15.6,0,0,0,0,0,262,509,
00:15.6,0,0,0,0,0,257,509,
00:15.6,0,0,0,0,0,258,509,
00:15.6,0,0,0,0,0,262,509,
00:15.6,0,0,0,0,0,258,509,
00:15.7,0,0,0,0,0,257,509,
00:15.7,0,0,0,0,0,261,509,
00:15.7,0,0,0,0,0,258,509,
00:15.7,0,0,0,0,0,256,509,
00:15.8,0,0,0,0,0,261,509,
00:15.8,0,0,0,0,0,259,509,
00:15.8,0,0,0,0,0,256,509,
00:15.8,0,0,0,0,0,260,509,
00:15.8,0,0,0,0,0,260,509,
00:15.9,0,0,0,0,0,256,509,
